Date,Open,High,Low,True Range,1D,,,,,,,
09/06/2019,7949.674805,7975.974121,7583.219727,392.754394,3.93%,,,,,,,
08/06/2019,8036.774902,8076.891113,7837.61084,239.280273,3.69%,,,,,,,
07/06/2019,7826.901367,8126.15332,7788.373535,337.779785,4.50%,,,,,,,
06/06/2019,7819.633301,7937.34082,7571.471191,365.869629,3.89%,,,,,,,
05/06/2019,7704.343262,7901.849121,7668.668457,233.180664,5.36%,,,,,,,
04/06/2019,8210.985352,8210.985352,7564.48877,646.496582,6.78%,,,,,,,
03/06/2019,8741.74707,8743.5,8204.185547,539.314453,4.60%,,,,,,,
02/06/2019,8565.473633,8809.303711,8561.235352,248.068359,2.29%,,,,,,,
01/06/2019,8573.839844,8625.600586,8481.578125,144.022461,3.35%,,,,,,,
31/05/2019,8320.286133,8586.65918,8172.550781,414.108399,6.93%,,,,,,,
30/05/2019,8661.760742,9008.314453,8221.273438,787.041015,6.08%,,,,,,,
29/05/2019,8718.591797,8755.852539,8482.728516,273.124023,2.53%,,,,,,,
28/05/2019,8802.757813,8807.016602,8634.72168,172.294922,2.37%,,,,,,,
27/05/2019,8674.072266,8907.174805,8668.705078,238.469727,6.22%,,,,,,,
26/05/2019,8055.206055,8687.520508,7924.67041,762.850098,5.72%,,,,,,,
25/05/2019,7991.885254,8117.925781,7965.976074,151.949707,2.97%,,,,,,,
24/05/2019,7881.695313,8140.719727,7824.44873,316.270997,4.73%,,,,,,,
23/05/2019,7677.269043,7943.791504,7533.196777,410.594727,4.98%,,,,,,,
22/05/2019,7956.291992,7997.612305,7615.987305,381.625,3.76%,,,,,,,
21/05/2019,7977.969238,8062.167969,7843.339844,218.828125,4.52%,,,,,,,
20/05/2019,8196.923828,8200.967773,7678.781738,522.186035,10.43%,,,,,,,
19/05/2019,7267.962891,8261.941406,7267.962891,993.978515,8.10%,,,,,,,
18/05/2019,7341.664551,7447.271973,7251.504395,195.767578,6.89%,,,,,,,
17/05/2019,7886.925781,7929.145508,7038.124512,891.020996,9.04%,,,,,,,
16/05/2019,8194.500977,8320.824219,7729.608398,591.215821,5.69%,,,,,,,
15/05/2019,7989.374512,8216.423828,7899.106934,317.316894,5.70%,,,,,,,
14/05/2019,7807.884277,8268.712891,7696.391113,572.321778,12.35%,,,,,,,
13/05/2019,6971.178223,8047.413086,6898.282227,1149.130859,12.75%,,,,,,,
12/05/2019,7203.507324,7503.87207,6815.770996,688.101074,12.90%,,,,,,,
11/05/2019,6379.666992,7333.00293,6375.69873,957.3042,9.96%,,,,,,,
10/05/2019,6175.822754,6434.617676,6161.519043,273.098633,3.96%,,,,,,,
09/05/2019,5982.316406,6183.039063,5982.316406,200.722657,3.38%,,,,,,,
08/05/2019,5849.481445,5989.980957,5794.71582,195.265137,3.85%,,,,,,,
07/05/2019,5745.599121,5988.178223,5741.395996,246.782227,3.42%,,,,,,,
06/05/2019,5791.693359,5802.95752,5653.6875,149.27002,2.36%,,,,,,,
05/05/2019,5831.068359,5833.862793,5708.035156,125.827637,3.18%,,,,,,,
04/05/2019,5769.202637,5886.893555,5645.469238,241.424317,5.60%,,,,,,,
03/05/2019,5505.552246,5865.881836,5490.20166,375.680176,4.66%,,,,,,,
02/05/2019,5402.422852,5522.262695,5394.217285,128.04541,1.85%,,,,,,,
01/05/2019,5350.914551,5418.003906,5347.645996,70.35791,2.00%,,,,,,,
30/04/2019,5247.726074,5363.257324,5224.189941,139.067383,2.21%,,,,,,,
29/04/2019,5284.858398,5311.274902,5216.487793,94.787109,1.57%,,,,,,,
28/04/2019,5271.746582,5326.231934,5255.683594,70.54834,1.40%,,,,,,,
27/04/2019,5279.471191,5310.75,5233.635742,77.114258,2.72%,,,,,,,
26/04/2019,5210.304688,5383.634277,5177.368652,206.265625,5.19%,,,,,,,
25/04/2019,5466.524414,5542.238281,5181.338867,360.899414,5.25%,,,,,,,
24/04/2019,5571.508301,5642.044434,5418.263184,223.78125,4.34%,,,,,,,
23/04/2019,5399.365723,5633.802246,5389.408691,244.393555,3.64%,,,,,,,
22/04/2019,5312.494629,5422.6875,5280.276855,142.410645,2.30%,,,,,,,
21/04/2019,5335.878906,5359.924805,5257.339355,102.58545,1.56%,,,,,,,
20/04/2019,5304.160645,5358.490723,5295.87793,62.612793,1.57%,,,,,,,
19/04/2019,5298.154297,5336.680176,5233.334961,103.345215,1.65%,,,,,,,
18/04/2019,5251.480469,5319.986328,5250.506836,69.479492,1.19%,,,,,,,
17/04/2019,5236.135254,5274.275391,5219.205566,55.069825,2.36%,,,,,,,
16/04/2019,5066.577637,5238.945313,5055.194824,183.750489,3.45%,,,,,,,
15/04/2019,5167.321777,5196.606934,5024.069336,172.537598,2.97%,,,,,,,
14/04/2019,5095.758789,5184.016113,5053.568359,130.447754,1.93%,,,,,,,
13/04/2019,5088.850098,5127.12207,5061.589355,65.532715,2.10%,,,,,,,
12/04/2019,5061.200684,5103.274414,4955.852539,147.421875,4.55%,,,,,,,
11/04/2019,5325.081543,5354.225586,5017.296387,336.929199,5.43%,,,,,,,
10/04/2019,5204.105469,5421.651367,5193.382324,228.269043,3.32%,,,,,,,
09/04/2019,5289.917969,5289.917969,5167.418945,122.499024,2.82%,,,,,,,
08/04/2019,5199.835449,5318.836426,5148.211914,170.624512,3.51%,,,,,,,
07/04/2019,5062.793945,5235.186523,5050.412109,184.774414,3.95%,,,,,,,
06/04/2019,5036.792969,5205.821777,4992.222168,213.599609,3.53%,,,,,,,
05/04/2019,4922.806152,5053.509766,4919.491699,134.018067,3.62%,,,,,,,
04/04/2019,4971.307617,5063.159668,4836.793945,226.365723,6.73%,,,,,,,
03/04/2019,4879.958008,5307.003418,4876.621094,430.382324,14.21%,,,,,,,
02/04/2019,4156.919434,4905.95459,4155.316895,750.637695,9.97%,,,,,,,
01/04/2019,4105.362305,4164.953125,4096.901367,68.051758,1.06%,,,,,,,
31/03/2019,4105.456055,4113.023438,4094.10083,18.922608,3.20%,,,,,,,
30/03/2019,4092.13623,4296.806641,4053.909668,242.896973,3.96%,,,,,,,
29/03/2019,4068.299805,4113.500977,4034.097168,79.403809,1.64%,,,,,,,
28/03/2019,4087.584473,4094.9021,4040.266357,54.635743,2.06%,,,,,,,
27/03/2019,3984.244873,4087.066162,3977.810547,109.255615,1.88%,,,,,,,
26/03/2019,3969.22876,3985.080811,3944.753174,40.327637,1.80%,,,,,,,
25/03/2019,4024.112793,4038.84082,3934.03125,104.80957,1.73%,,,,,,,
24/03/2019,4035.163574,4040.699707,4006.192871,34.506836,0.85%,,,,,,,
23/03/2019,4022.713379,4049.882568,4015.9646,33.917968,0.82%,,,,,,,
22/03/2019,4028.514648,4053.906738,4021.54248,32.364258,1.53%,,,,,,,
21/03/2019,4083.953857,4097.359863,4005.151367,92.208496,1.85%,,,,,,,
20/03/2019,4070.793945,4089.461914,4031.11084,58.351074,1.45%,,,,,,,
19/03/2019,4032.691895,4082.216064,4023.8125,58.403564,1.50%,,,,,,,
18/03/2019,4029.968506,4071.556641,4009.117188,62.439453,1.36%,,,,,,,
17/03/2019,4047.719482,4054.12207,4006.411133,47.710937,2.06%,,,,,,,
16/03/2019,3963.900146,4077.036377,3961.657471,115.378906,2.16%,,,,,,,
15/03/2019,3926.66333,3968.542969,3914.015381,54.527588,1.28%,,,,,,,
14/03/2019,3905.576904,3946.504395,3901.296875,45.20752,1.02%,,,,,,,
13/03/2019,3913.047363,3926.597656,3891.904297,34.693359,1.26%,,,,,,,
12/03/2019,3903.758301,3926.88916,3863.559082,63.330078,1.78%,,,,,,,
11/03/2019,3953.740234,3966.384766,3889.239014,77.145752,1.50%,,,,,,,
10/03/2019,3966.174316,3966.174316,3924.381104,41.793212,1.75%,,,,,,,
09/03/2019,3894.55249,3987.237793,3892.390381,94.847412,2.17%,,,,,,,
08/03/2019,3913.22583,3950.432129,3875.228516,75.203613,1.54%,,,,,,,
07/03/2019,3903.384766,3939.373291,3894.113037,45.260254,1.20%,,,,,,,
06/03/2019,3897.081055,3919.510498,3871.460693,48.049805,2.75%,,,,,,,
05/03/2019,3759.83252,3903.916748,3745.183105,158.733643,3.80%,,,,,,,
04/03/2019,3845.091553,3867.381836,3733.749756,133.63208,2.23%,,,,,,,
03/03/2019,3862.266113,3875.483643,3836.905762,38.577881,1.05%,,,,,,,
02/03/2019,3855.318115,3874.607422,3832.12793,42.479492,1.28%,,,,,,,
01/03/2019,3853.75708,3907.79541,3851.692383,56.103027,1.51%,,,,,,,
28/02/2019,3848.261963,3906.05835,3845.821289,60.237061,2.10%,,,,,,,
27/02/2019,3857.479736,3888.80249,3787.058838,101.743652,2.00%,,,,,,,
26/02/2019,3878.697266,3891.578857,3837.986328,53.592529,2.11%,,,,,,,
25/02/2019,3807.002441,3913.707275,3807.002441,106.704834,6.32%,,,,,,,
24/02/2019,4145.458008,4210.641602,3793.708984,416.932618,7.68%,,,,,,,
23/02/2019,3998.91626,4166.286133,3968.726807,197.559326,3.20%,,,,,,,
22/02/2019,3952.406494,4006.53833,3950.816406,55.721924,1.57%,,,,,,,
21/02/2019,4000.256836,4010.009521,3940.108154,69.901367,1.83%,,,,,,,
20/02/2019,3946.685059,4000.486328,3926.246826,74.239502,2.26%,,,,,,,
19/02/2019,3911.661621,4010.879395,3908.153076,102.726319,5.03%,,,,,,,
18/02/2019,3671.369873,3936.665039,3669.982422,266.682617,4.51%,,,,,,,
17/02/2019,3633.359375,3680.537354,3619.182129,61.355225,1.37%,,,,,,,
16/02/2019,3615.270264,3652.841309,3615.270264,37.571045,1.07%,,,,,,,
15/02/2019,3617.368408,3647.795166,3608.206543,39.588623,1.08%,,,,,,,
14/02/2019,3631.170166,3646.256592,3607.697754,38.558838,1.25%,,,,,,,
13/02/2019,3653.604004,3669.746582,3617.246338,52.500244,1.41%,,,,,,,
12/02/2019,3642.751953,3668.586914,3618.556885,50.030029,1.40%,,,,,,,
11/02/2019,3695.613037,3695.613037,3642.287842,53.325195,1.46%,,,,,,,
10/02/2019,3673.201416,3695.036133,3640.97998,54.056153,1.19%,,,,,,,
09/02/2019,3671.585938,3679.941406,3646.559326,33.38208,4.97%,,,,,,,
08/02/2019,3401.376465,3695.614014,3391.023682,304.590332,4.95%,,,,,,,
07/02/2019,3414.929443,3427.945557,3394.218506,33.727051,1.50%,,,,,,,
06/02/2019,3469.091797,3469.091797,3398.56543,70.526367,1.40%,,,,,,,
05/02/2019,3454.950928,3478.148193,3451.937012,26.211181,0.86%,,,,,,,
04/02/2019,3467.21167,3476.223877,3442.586914,33.636963,1.52%,,,,,,,
03/02/2019,3516.139648,3521.388184,3447.924316,73.463868,1.85%,,,,,,,
02/02/2019,3484.625977,3523.287354,3467.574707,55.712647,1.82%,,,,,,,
01/02/2019,3460.547119,3501.954102,3431.591553,70.362549,1.83%,,,,,,,
31/01/2019,3485.40918,3504.804932,3447.915771,56.889161,1.78%,,,,,,,
30/01/2019,3443.896973,3495.174805,3429.387939,65.786866,2.03%,,,,,,,
29/01/2019,3468.870117,3476.06543,3400.819824,75.245606,3.11%,,,,,,,
28/01/2019,3584.283203,3586.750977,3439.23291,147.518067,2.68%,,,,,,,
27/01/2019,3604.687256,3612.671387,3567.24585,45.425537,1.49%,,,,,,,
26/01/2019,3599.715332,3654.933105,3593.345947,61.587158,1.37%,,,,,,,
25/01/2019,3607.390381,3612.927734,3575.597412,37.330322,1.18%,,,,,,,
24/01/2019,3584.500244,3616.087402,3569.092773,46.994629,1.45%,,,,,,,
23/01/2019,3605.557129,3623.067871,3565.313965,57.753906,1.94%,,,,,,,
22/01/2019,3575.081299,3620.746582,3539.721436,81.025146,1.82%,,,,,,,
21/01/2019,3600.372803,3608.84082,3558.537109,50.303711,2.83%,,,,,,,
20/01/2019,3725.446045,3743.387939,3583.019531,160.368408,3.65%,,,,,,,
19/01/2019,3652.37793,3758.533447,3652.37793,106.155517,2.06%,,,,,,,
18/01/2019,3677.990479,3682.52002,3637.080811,45.439209,1.42%,,,,,,,
17/01/2019,3651.871094,3680.135986,3621.960938,58.175048,1.64%,,,,,,,
16/01/2019,3631.509766,3685.7771,3624.67334,61.10376,2.18%,,,,,,,
15/01/2019,3704.216309,3720.15332,3619.949219,100.204101,3.88%,,,,,,,
14/01/2019,3557.311035,3727.836182,3552.285156,175.551026,4.17%,,,,,,,
13/01/2019,3658.868164,3674.76001,3544.927246,129.832764,2.37%,,,,,,,
12/01/2019,3686.973145,3698.978271,3653.810791,45.16748,1.44%,,,,,,,
11/01/2019,3674.015381,3713.881836,3653.069824,60.812012,5.77%,,,,,,,
10/01/2019,4034.411377,4064.06665,3659.174561,404.892089,5.59%,,,,,,,
09/01/2019,4031.552002,4068.403564,4022.662842,45.740722,1.96%,,,,,,,
08/01/2019,4028.472168,4109.020996,3996.955322,112.065674,2.25%,,,,,,,
07/01/2019,4078.584961,4092.613525,4020.894043,71.719482,4.41%,,,,,,,
06/01/2019,3836.519043,4093.297363,3826.513184,266.784179,4.35%,,,,,,,
05/01/2019,3851.973877,3904.903076,3836.900146,68.00293,1.96%,,,,,,,
04/01/2019,3832.040039,3865.93457,3783.85376,82.08081,2.44%,,,,,,,
03/01/2019,3931.048584,3935.685059,3826.2229,109.462159,3.12%,,,,,,,
02/01/2019,3849.216309,3947.981201,3817.409424,130.571777,3.66%,,,,,,,
01/01/2019,3746.713379,3850.913818,3707.231201,143.682617,3.71%,,,,,,,
31/12/2018,3866.839111,3868.74292,3725.867432,142.875488,3.24%,,,,,,,
30/12/2018,3822.384766,3901.908936,3797.219238,104.689698,3.15%,,,,,,,
29/12/2018,3932.491699,3963.758789,3820.408691,143.350098,6.25%,,,,,,,
28/12/2018,3653.131836,3956.135986,3642.63208,313.503906,7.04%,,,,,,,
27/12/2018,3854.688477,3874.416992,3645.448486,228.968506,4.61%,,,,,,,
26/12/2018,3819.666748,3893.359619,3769.86377,123.495849,5.55%,,,,,,,
25/12/2018,4081.030518,4089.561523,3760.020508,329.541015,7.51%,,,,,,,
24/12/2018,4000.331787,4271.79248,4000.331787,271.460693,4.73%,,,,,,,
23/12/2018,4020.994629,4085.723633,3976.405762,109.317871,3.43%,,,,,,,
22/12/2018,3898.08374,4014.182617,3855.739014,158.443603,6.12%,,,,,,,
21/12/2018,4133.703613,4198.429688,3850.946289,347.483399,10.82%,,,,,,,
20/12/2018,3742.195068,4191.228516,3728.974609,462.253907,9.77%,,,,,,,
19/12/2018,3706.824951,3949.322998,3687.22998,262.093018,6.72%,,,,,,,
18/12/2018,3544.761475,3701.349365,3487.169189,214.180176,8.59%,,,,,,,
17/12/2018,3253.123047,3597.917969,3253.123047,344.794922,6.44%,,,,,,,
16/12/2018,3236.274658,3305.753174,3233.819824,71.93335,2.40%,,,,,,,
15/12/2018,3243.997559,3275.37793,3191.303467,84.074463,3.13%,,,,,,,
14/12/2018,3311.751953,3329.555908,3206.542236,123.013672,4.51%,,,,,,,
13/12/2018,3487.879395,3489.739502,3298.13208,191.607422,4.56%,,,,,,,
12/12/2018,3421.458252,3534.228516,3413.481445,120.747071,3.46%,,,,,,,
11/12/2018,3497.554688,3513.185059,3392.25,120.935059,4.13%,,,,,,,
10/12/2018,3612.046387,3647.33252,3470.144531,177.187989,5.66%,,,,,,,
09/12/2018,3473.227539,3685.305664,3469.094238,216.211426,5.43%,,,,,,,
08/12/2018,3421.9104,3506.043457,3350.650635,155.392822,5.52%,,,,,,,
07/12/2018,3512.590332,3512.590332,3280.22876,232.361572,7.81%,,,,,,,
06/12/2018,3754.074463,3874.966064,3521.101807,353.864257,7.19%,,,,,,,
05/12/2018,3958.894775,3969.535889,3753.994873,215.541016,5.90%,,,,,,,
04/12/2018,3886.294922,4075.627686,3832.75,242.877686,6.73%,,,,,,,
03/12/2018,4147.32373,4155.979492,3840.446289,315.533203,6.02%,,,,,,,
02/12/2018,4200.733398,4301.519531,4110.978516,190.541015,6.59%,,,,,,,
01/12/2018,4024.464355,4309.377441,3969.710693,339.666748,8.39%,,,,,,,
30/11/2018,4289.088867,4322.976563,3942.822021,380.154542,7.58%,,,,,,,
29/11/2018,4269.004395,4413.020508,4145.765137,267.255371,10.87%,,,,,,,
28/11/2018,3822.469971,4385.899902,3822.469971,563.429931,10.16%,,,,,,,
27/11/2018,3765.949951,3862.959961,3661.01001,201.949951,8.28%,,,,,,,
26/11/2018,4015.070068,4107.140137,3643.919922,463.220215,12.87%,,,,,,,
25/11/2018,3880.780029,4120.870117,3585.060059,535.810058,13.27%,,,,,,,
24/11/2018,4347.689941,4413.089844,3795.159912,617.929932,9.39%,,,,,,,
23/11/2018,4360.700195,4396.419922,4195.680176,200.739746,5.04%,,,,,,,
22/11/2018,4611.569824,4629.640137,4365.640137,264,6.67%,,,,,,,
21/11/2018,4465.540039,4675.72998,4343.97998,331.75,10.40%,,,,,,,
20/11/2018,4863.930176,4951.609863,4272.109863,679.5,12.96%,,,,,,,
19/11/2018,5620.779785,5620.779785,4842.910156,777.869629,7.84%,,,,,,,
18/11/2018,5559.740234,5653.609863,5559.740234,93.869629,1.37%,,,,,,,
17/11/2018,5578.580078,5578.580078,5519.560059,59.020019,1.92%,,,,,,,
16/11/2018,5645.319824,5657.02002,5498.939941,158.080079,5.01%,,,,,,,
15/11/2018,5736.149902,5774.819824,5358.379883,416.439941,9.79%,,,,,,,
14/11/2018,6351.240234,6371.549805,5544.089844,827.459961,6.90%,,,,,,,
13/11/2018,6373.189941,6395.27002,6342.669922,52.600098,0.99%,,,,,,,
12/11/2018,6411.759766,6434.209961,6360.470215,73.739746,1.14%,,,,,,,
11/11/2018,6413.629883,6423.25,6350.169922,73.080078,0.98%,,,,,,,
10/11/2018,6386.129883,6437.279785,6385.310059,51.969726,1.05%,,,,,,,
09/11/2018,6442.600098,6456.459961,6373.370117,83.089844,1.39%,,,,,,,
08/11/2018,6522.27002,6536.919922,6438.529785,98.390137,1.41%,,,,,,,
07/11/2018,6468.5,6552.160156,6468.310059,83.850097,1.08%,,,,,,,
06/11/2018,6433.379883,6463.549805,6408.160156,55.389649,1.35%,,,,,,,
05/11/2018,6363.620117,6480.589844,6363.620117,116.969727,1.66%,,,,,,,
04/11/2018,6365.470215,6388.629883,6294.569824,94.060059,1.19%,,,,,,,
03/11/2018,6387.240234,6400.069824,6342.370117,57.699707,1.00%,,,,,,,
02/11/2018,6378.919922,6396.859863,6327.379883,69.47998,2.41%,,,,,,,
01/11/2018,6318.140137,6547.140137,6311.830078,235.310059,2.11%,,,,,,,
31/10/2018,6336.990234,6349.160156,6316.879883,32.280273,0.69%,,,,,,,
30/10/2018,6337.040039,6364.990234,6310.140137,54.850097,1.94%,,,,,,,
29/10/2018,6492.350098,6503.600098,6306.990234,196.609864,1.94%,,,,,,,
28/10/2018,6482.660156,6502.279785,6447.910156,54.369629,0.84%,,,,,,,
27/10/2018,6480.839844,6507.410156,6453.529785,53.880371,0.79%,,,,,,,
26/10/2018,6468.439941,6498.290039,6449.609863,48.680176,0.82%,,,,,,,
25/10/2018,6484.649902,6504.649902,6447.029785,57.620117,0.85%,,,,,,,
24/10/2018,6478.890137,6521.990234,6468.859863,53.130371,0.83%,,,,,,,
23/10/2018,6472.359863,6506.009766,6451.27002,54.739746,1.05%,,,,,,,
22/10/2018,6486.049805,6543.799805,6462.97998,80.819825,1.24%,,,,,,,
21/10/2018,6490.089844,6556.379883,6476,80.379883,1.00%,,,,,,,
20/10/2018,6460.919922,6497.720215,6449,48.720215,0.75%,,,,,,,
19/10/2018,6478.069824,6493.680176,6445.310059,48.370117,1.27%,,,,,,,
18/10/2018,6542.330078,6567.540039,6450.040039,117.5,1.53%,,,,,,,
17/10/2018,6590.52002,6601.209961,6517.450195,83.759766,1.41%,,,,,,,
16/10/2018,6601.410156,6673.589844,6571.370117,102.219727,6.42%,,,,,,,
15/10/2018,6292.640137,6965.060059,6258.680176,706.379883,6.28%,,,,,,,
14/10/2018,6288.490234,6363.209961,6280.149902,83.060059,1.05%,,,,,,,
13/10/2018,6278.080078,6308.509766,6259.810059,48.699707,1.13%,,,,,,,
12/10/2018,6239.25,6328.5,6236.470215,92.029785,3.30%,,,,,,,
11/10/2018,6586.740234,6586.740234,6243.740234,343,3.35%,,,,,,,
10/10/2018,6640.290039,6640.290039,6538.959961,101.330078,1.17%,,,,,,,
09/10/2018,6653.080078,6661.410156,6606.939941,54.470215,1.16%,,,,,,,
08/10/2018,6600.189941,6675.060059,6576.040039,99.02002,1.39%,,,,,,,
07/10/2018,6590.680176,6641.490234,6557.040039,84.450195,1.02%,,,,,,,
06/10/2018,6622.450195,6628.540039,6577.799805,50.740234,0.89%,,,,,,,
05/10/2018,6574.149902,6623.620117,6557.410156,66.209961,1.32%,,,,,,,
04/10/2018,6497.910156,6603.310059,6497.910156,105.399903,1.70%,,,,,,,
03/10/2018,6553.859863,6571.459961,6454.029785,117.430176,1.45%,,,,,,,
02/10/2018,6593.240234,6611.839844,6537.899902,73.939942,1.35%,,,,,,,
01/10/2018,6619.850098,6653.299805,6549.080078,104.219727,1.37%,,,,,,,
30/09/2018,6604.709961,6643.779785,6566.540039,77.239746,1.57%,,,,,,,
29/09/2018,6643.100098,6643.100098,6511.649902,131.450196,2.38%,,,,,,,
28/09/2018,6678.75,6785.029785,6598.319824,186.709961,3.34%,,,,,,,
27/09/2018,6495.290039,6712.100098,6464.950195,247.149903,3.37%,,,,,,,
26/09/2018,6452.790039,6585.910156,6397.890137,188.020019,3.10%,,,,,,,
25/09/2018,6603.640137,6603.640137,6381.859863,221.780274,2.64%,,,,,,,
24/09/2018,6704.77002,6713.560059,6580.899902,132.660157,1.63%,,,,,,,
23/09/2018,6715.319824,6766.149902,6679.419922,86.72998,2.11%,,,,,,,
22/09/2018,6735.049805,6814.560059,6616.799805,197.760254,3.81%,,,,,,,
21/09/2018,6513.870117,6794.330078,6496.359863,297.970215,3.37%,,,,,,,
20/09/2018,6398.850098,6529.259766,6395.950195,133.309571,2.93%,,,,,,,
19/09/2018,6371.850098,6448.459961,6208.339844,240.120117,2.85%,,,,,,,
18/09/2018,6280.910156,6384.180176,6265.709961,118.470215,3.08%,,,,,,,
17/09/2018,6514.060059,6540.209961,6257.52002,282.689941,2.81%,,,,,,,
16/09/2018,6536.680176,6544.330078,6460.100098,84.22998,1.17%,,,,,,,
15/09/2018,6509.399902,6561.720215,6493.549805,68.17041,1.60%,,,,,,,
14/09/2018,6515.410156,6596.100098,6456.169922,139.930176,2.53%,,,,,,,
13/09/2018,6354.240234,6535.410156,6354.240234,181.169922,2.22%,,,,,,,
12/09/2018,6317.009766,6363.870117,6265.089844,98.780273,1.88%,,,,,,,
11/09/2018,6331.879883,6398.919922,6260.209961,138.709961,1.75%,,,,,,,
10/09/2018,6301.569824,6374.97998,6292.759766,82.220214,2.63%,,,,,,,
09/09/2018,6223.379883,6446.259766,6201.220215,245.039551,4.50%,,,,,,,
08/09/2018,6460.169922,6534.25,6197.52002,336.72998,3.79%,,,,,,,
07/09/2018,6528.919922,6555.290039,6396.870117,158.419922,3.77%,,,,,,,
06/09/2018,6755.140137,6755.140137,6404.720215,350.419922,6.43%,,,,,,,
05/09/2018,7361.459961,7388.430176,6792.830078,595.600098,5.01%,,,,,,,
04/09/2018,7263,7388.259766,7255.439941,132.819825,1.67%,,,,,,,
03/09/2018,7279.029785,7317.939941,7208.149902,109.790039,1.97%,,,,,,,
02/09/2018,7189.580078,7306.310059,7132.160156,174.149903,2.69%,,,,,,,
01/09/2018,7044.810059,7242.290039,7038.049805,204.240234,2.45%,,,,,,,
31/08/2018,6973.970215,7057.169922,6920.160156,137.009766,2.66%,,,,,,,
30/08/2018,7043.759766,7072.689941,6834.689941,238,2.68%,,,,,,,
29/08/2018,7091.709961,7113.299805,6970.819824,142.479981,2.68%,,,,,,,
28/08/2018,6891.080078,7109.560059,6882.339844,227.220215,3.15%,,,,,,,
27/08/2018,6710.799805,6884.640137,6689.709961,194.930176,2.58%,,,,,,,
26/08/2018,6754.640137,6774.75,6620.75,154,1.81%,,,,,,,
25/08/2018,6719.950195,6789.629883,6700.959961,88.669922,2.37%,,,,,,,
24/08/2018,6551.52002,6719.959961,6498.640137,221.319824,3.11%,,,,,,,
23/08/2018,6371.339844,6546.540039,6371.339844,175.200195,5.26%,,,,,,,
22/08/2018,6486.25,6816.790039,6310.109863,506.680176,5.63%,,,,,,,
21/08/2018,6301.069824,6500.870117,6298.240234,202.629883,3.40%,,,,,,,
20/08/2018,6500.509766,6536.919922,6297.930176,238.989746,3.23%,,,,,,,
19/08/2018,6422.569824,6537.97998,6361.549805,176.430175,3.34%,,,,,,,
18/08/2018,6583.430176,6617.350098,6353.72998,263.620118,4.11%,,,,,,,
17/08/2018,6340.910156,6582.5,6324.970215,257.529785,3.61%,,,,,,,
16/08/2018,6294.22998,6473.5,6276.410156,197.089844,4.53%,,,,,,,
15/08/2018,6221.419922,6588.490234,6221.419922,367.070312,5.44%,,,,,,,
14/08/2018,6287.660156,6287.939941,5971.049805,316.890136,4.95%,,,,,,,
13/08/2018,6341.359863,6537.049805,6225.720215,311.32959,3.85%,,,,,,,
